dg1 [um],dg_feed [um],L1 [um],L2 [um],Freq [GHz],S11_dB,S21_dB
-10,-70,50,-92,1.89,-31.449591349365,-0.0943811705579836
-10,-70,50,-92,1.895,-35.0342293016025,-0.0937517852242605
-10,-70,50,-92,1.9,-42.0978481820775,-0.0938406596507236
-10,-70,50,-92,1.905,-46.5099101188535,-0.094918466480491
-10,-70,50,-92,1.91,-36.0102444735738,-0.0972237725961551
-10,-70,50,-92,1.915,-31.0383197308353,-0.100934827687215
-10,-70,50,-92,1.92,-27.8189483370143,-0.106139502962306
-10,-70,50,-92,1.925,-25.4708989413265,-0.112805553020116
-10,-70,50,-92,1.93,-23.665541584022,-0.120754103480517
-10,-70,50,-92,1.935,-22.2485703724043,-0.129640025696831
-10,-70,50,-92,1.94,-21.1394973465542,-0.138943652803274
-10,-70,50,-92,1.945,-20.2962998845005,-0.14797917439617
-10,-70,50,-92,1.95,-19.7014385068561,-0.155926150451534
-10,-70,50,-92,1.955,-19.3571498933191,-0.161892126868253
-10,-70,50,-92,1.96,-19.2866980828821,-0.165016611678038
-10,-70,50,-92,1.965,-19.5423889295868,-0.164629997634182
-10,-70,50,-92,1.97,-20.2263419220582,-0.160485565679097
-10,-70,50,-92,1.975,-21.5446811558633,-0.153088129265533
-10,-70,50,-92,1.98,-23.9795042469382,-0.144147521449821
-10,-70,50,-92,1.985,-29.1252544026474,-0.137184460369921
-10,-70,50,-92,1.99,-47.4765717187314,-0.138300370384537
-10,-70,50,-92,1.995,-26.0034180290593,-0.157072930129533
-10,-70,50,-92,2.0,-19.300995983303,-0.207428358662804
-10,-70,50,-92,2.005,-15.0005471048337,-0.308148293551978
-10,-70,50,-92,2.01,-11.7819210084076,-0.48242573906842
-10,-70,50,-92,2.015,-9.23263578971485,-0.755762319446457
-10,-70,50,-92,2.02,-7.17727899013822,-1.15184103263654
-10,-70,50,-92,2.025,-5.52441316623229,-1.68707365272484
-10,-70,50,-92,2.03,-4.21317258963894,-2.36587894972467
-10,-70,50,-92,2.035,-3.19171154681059,-3.17910639897823
-10,-70,50,-92,2.04,-2.41023062352169,-4.1065127723758
-10,-70,50,-92,2.045,-1.8211500435032,-5.12188712646064
-10,-70,50,-92,2.05,-1.38158586133089,-6.1983339303449
-10,-70,50,-92,2.055,-1.05532584014094,-7.31194302587674
-10,-70,50,-92,2.06,-0.813421728812152,-8.44345637074079
-10,-70,50,-92,2.065,-0.63365185503206,-9.57843927732642
-10,-70,50,-92,2.07,-0.499420526709595,-10.7066622142245
-10,-70,50,-92,2.075,-0.398542665580458,-11.8212227824143
-10,-70,50,-92,2.08,-0.322153273433108,-12.917696773191
-10,-70,50,-92,2.085,-0.263825693407069,-13.9934332043148
-10,-70,50,-92,2.09,-0.218899315812112,-15.0470139078843
-10,-70,50,-92,2.095,-0.183984142846418,-16.0778582191163
-10,-70,50,-92,2.1,-0.156602684529865,-17.0859420876502
-10,-70,50,-92,2.105,-0.134933720449039,-18.0716022318526
-10,-70,50,-92,2.11,-0.117629704587255,-19.0354013803907
-10,-70,50,-92,2.115,-0.10368667400113,-19.9780365076545
-10,-70,50,-92,2.12,-0.0923513433678854,-20.9002769553086
-10,-70,50,-92,2.125,-0.0830544856913232,-21.8029231685342
-10,-70,50,-92,2.13,-0.0753629153018092,-22.6867795792585
-10,-70,50,-92,2.135,-0.0689446767365715,-23.5526371597981
-10,-70,50,-92,2.14,-0.0635436503048776,-24.4012625615071
-10,-70,50,-92,2.145,-0.0589609079381714,-25.2333917162297
-10,-70,50,-92,2.15,-0.0550409360602101,-26.0497264422182
-10,-70,50,-92,2.155,-0.0516613890526537,-26.8509330528992
-10,-70,50,-92,2.16,-0.0487254198537537,-27.6376422810362
-10,-70,50,-92,2.165,-0.0461559035275369,-28.4104500471405
-10,-70,50,-92,2.17,-0.0438910599420555,-29.1699187500888
-10,-70,50,-92,2.175,-0.0418811168977057,-29.9165788608289
-10,-70,50,-92,2.18,-0.0400857516509571,-30.6509306711768
-10,-70,50,-92,2.185,-0.0384721182081251,-31.3734460988635
-10,-70,50,-92,2.19,-0.0370133179573453,-32.084570483965
-10,-70,50,-92,2.195,-0.0356872077090039,-32.7847243352693
-10,-70,50,-92,2.2,-0.0344754659139333,-33.4743050012378
-10,-70,50,-92,2.205,-0.0333628574714457,-34.1536882512268
-10,-70,50,-92,2.21,-0.0323366520700556,-34.8232297600758
-10,-70,50,-92,2.215,-0.0313861618138881,-35.4832664941569
-10,-70,50,-92,2.22,-0.0305023719717295,-36.1341180002273
-10,-70,50,-92,2.225,-0.0296776447631533,-36.776087600493
-10,-70,50,-92,2.23,-0.0289054806882163,-37.4094634985323
-10,-70,50,-92,2.235,-0.0281803253938872,-38.0345198013916
-10,-70,50,-92,2.24,-0.0274974127304942,-38.6515174634688
-10,-70,50,-92,2.245,-0.0268526366903695,-39.2607051578285
-10,-70,50,-92,2.25,-0.026242446490843,-39.8623200804608
-10,-70,50,-92,2.255,-0.0256637602773552,-40.4565886927728
-10,-70,50,-92,2.26,-0.0251138938656077,-41.0437274072939
-10,-70,50,-92,2.265,-0.0245905016765014,-41.6239432212615
-10,-70,50,-92,2.27,-0.0240915275933416,-42.197434302419
-10,-70,50,-92,2.275,-0.0236151639231296,-42.7643905310091
-10,-70,50,-92,2.28,-0.0231598170007601,-43.3249940016467
-10,-70,50,-92,2.285,-0.0227240782575772,-43.8794194884261
-10,-70,50,-92,2.29,-0.0223066998004728,-44.4278348763415
-10,-70,50,-92,2.295,-0.0219065737267781,-44.9704015618322
-10,-70,50,-92,2.3,-0.021522714543758,-45.5072748250098
-10,-70,50,-92,2.305,-0.0211542441767315,-46.0386041759027
-10,-70,50,-92,2.31,-0.0208003791423728,-46.5645336768441
-10,-70,50,-92,2.315,-0.0204604195390552,-47.0852022429458
-10,-70,50,-92,2.32,-0.0201337395668712,-47.6007439224103
-10,-70,50,-92,2.325,-0.0198197793391285,-48.1112881583039
-10,-70,50,-92,2.33,-0.0195180377881006,-48.6169600332446
-10,-70,50,-92,2.335,-0.0192280664999902,-49.1178804983475
-10,-70,50,-92,2.34,-0.0189494643421593,-49.61416658765
-10,-70,50,-92,2.345,-0.0186818727669866,-50.1059316191227
-10,-70,50,-92,2.35,-0.018424971696006,-50.5932853832936
-10,-70,50,-92,2.355,-0.0181784759025717,-51.0763343204082
-10,-70,50,-92,2.36,-0.0179421318243211,-51.5551816869902
-10,-70,50,-92,2.365,-0.0177157147470824,-52.0299277125654
-10,-70,50,-92,2.37,-0.017499026310674,-52.5006697472868
-10,-70,50,-92,2.375,-0.0172918922944837,-52.9675024011003
-10,-70,50,-92,2.38,-0.0170941606466605,-53.4305176750626
-10,-70,50,-92,2.385,-0.0169056997262646,-53.8898050853705
-10,-70,50,-92,2.39,-0.0167263967317584,-54.3454517806073
-10,-70,50,-92,2.395,-0.0165561562930785,-54.7975426526715
-10,-70,50,-92,2.4,-0.0163948992078406,-55.2461604418428
-10,-70,50,-90,0.6,-0.0025767044263599,-68.1871385377499
-10,-70,50,-90,0.605,-0.0026481720472765,-67.7149636969809
-10,-70,50,-90,0.61,-0.0027213938572357,-67.2411340085928
-10,-70,50,-90,0.615,-0.0027964109598587,-66.7655733396911
-10,-70,50,-90,0.62,-0.0028732665283794,-66.288204994945
-10,-70,50,-90,0.625,-0.0029520059275418,-65.8089516481888
-10,-70,50,-90,0.63,-0.0030326768450658,-65.3277352727369
-10,-70,50,-90,0.635,-0.0031153294335253,-64.8444770701677
-10,-70,50,-90,0.64,-0.0032000164638991,-64.359097397436
-10,-70,50,-90,0.645,-0.0032867934918677,-63.8715156921491
-10,-70,50,-90,0.65,-0.0033757190383369,-63.3816503957049
-10,-70,50,-90,0.655,-0.0034668547856889,-62.8894188742217
-10,-70,50,-90,0.66,-0.0035602657916569,-62.3947373368925
-10,-70,50,-90,0.665,-0.003656020722714,-61.8975207516442
-10,-70,50,-90,0.67,-0.0037541921094719,-61.3976827577923
-10,-70,50,-90,0.675,-0.0038548566266781,-60.8951355754281
-10,-70,50,-90,0.68,-0.0039580954008585,-60.3897899112864
-10,-70,50,-90,0.685,-0.0040639943492462,-59.8815548607588
-10,-70,50,-90,0.69,-0.0041726445540419,-59.3703378057456
-10,-70,50,-90,0.695,-0.0042841426766872,-58.856044308012
-10,-70,50,-90,0.7,-0.0043985914177944,-58.3385779976413
-10,-70,50,-90,0.705,-0.0045161000289642,-57.8178404562413
-10,-70,50,-90,0.71,-0.004636784884099,-57.2937310944108
-10,-70,50,-90,0.715,-0.0047607701188784,-56.7661470230587
-10,-70,50,-90,0.72,-0.0048881883486649,-56.2349829180289
-10,-70,50,-90,0.725,-0.0050191814768837,-55.7001308775169
-10,-70,50,-90,0.73,-0.0051539016080512,-55.1614802716836
-10,-70,50,-90,0.735,-0.0052925120822966,-54.6189175838083
-10,-70,50,-90,0.74,-0.0054351886511801,-54.072326242309
-10,-70,50,-90,0.745,-0.0055821208185486,-53.5215864428583
-10,-70,50,-90,0.75,-0.0057335133744078,-52.966574959771
-10,-70,50,-90,0.755,-0.0058895881556148,-52.4071649457633
-10,-70,50,-90,0.76,-0.0060505860735033,-51.8432257190958
-10,-70,50,-90,0.765,-0.0062167694568511,-51.2746225370196
-10,-70,50,-90,0.77,-0.0063884247683959,-50.7012163543474
-10,-70,50,-90,0.775,-0.006565865765138,-50.1228635658433
-10,-70,50,-90,0.78,-0.0067494371875813,-49.5394157310155
-10,-70,50,-90,0.785,-0.0069395190811435,-48.9507192797338
-10,-70,50,-90,0.79,-0.007136531875588,-48.3566151969537
-10,-70,50,-90,0.795,-0.0073409423760396,-47.7569386846406
-10,-70,50,-90,0.8,-0.0075532708536763,-47.1515187988016
-10,-70,50,-90,0.805,-0.0077740994671871,-46.5401780593009
-10,-70,50,-90,0.81,-0.0080040822995546,-45.9227320299101
-10,-70,50,-90,0.815,-0.0082439573620401,-45.2989888657575
-10,-70,50,-90,0.82,-0.0084945610013014,-44.6687488250575
-10,-70,50,-90,0.825,-0.0087568452520821,-44.0318037416498
-10,-70,50,-90,0.83,-0.0090318988120414,-43.3879364545293
-10,-70,50,-90,0.835,-0.0093209724857959,-42.7369201901259
-10,-70,50,-90,0.84,-0.0096255101623033,-42.0785178926535
-10,-70,50,-90,0.845,-0.0099471866669414,-41.4124814973576
-10,-70,50,-90,0.85,-0.0102879541852524,-40.7385511409521
-10,-70,50,-90,0.855,-0.0106500994134312,-40.0564543029724
-10,-70,50,-90,0.86,-0.011036314182351,-39.3659048711553
-10,-70,50,-90,0.865,-0.0114497830703323,-38.6666021233273
-10,-70,50,-90,0.87,-0.0118942925212254,-37.9582296176349
-10,-70,50,-90,0.875,-0.0123743672953538,-37.2404539823374
-10,-70,50,-90,0.88,-0.0128954418046464,-36.5129235958122
-10,-70,50,-90,0.885,-0.0134640761608195,-35.7752671470105
-10,-70,50,-90,0.89,-0.0140882297888251,-35.027092066397
-10,-70,50,-90,0.895,-0.0147776094912995,-34.267982817614
-10,-70,50,-90,0.9,-0.0155441142590013,-33.497499040902
-10,-70,50,-90,0.905,-0.016402406414825,-32.7151735410633
-10,-70,50,-90,0.91,-0.0173706485655993,-31.9205101159231
-10,-70,50,-90,0.915,-0.0184714593156357,-31.11298122655
-10,-70,50,-90,0.92,-0.0197331591839072,-30.2920255190017
-10,-70,50,-90,0.925,-0.0211914036782306,-29.4570452205807
-10,-70,50,-90,0.93,-0.02289133590531,-28.6074034538249
-10,-70,50,-90,0.935,-0.0248904406060207,-27.7424215420508
-10,-70,50,-90,0.94,-0.0272623511591584,-26.8613764262473
-10,-70,50,-90,0.945,-0.0301019597519207,-25.9634983818904
-10,-70,50,-90,0.95,-0.0335323215976775,-25.0479693269866
-10,-70,50,-90,0.955,-0.0377140460640159,-24.1139221660311
-10,-70,50,-90,0.96,-0.0428581595093286,-23.1604418437533
-10,-70,50,-90,0.965,-0.0492438492903426,-22.1865691254411
-10,-70,50,-90,0.97,-0.0572431198019552,-21.1913086345248
-10,-70,50,-90,0.975,-0.0673553053117659,-20.1736434491639
-10,-70,50,-90,0.98,-0.0802557334586617,-19.132559716798
-10,-70,50,-90,0.985,-0.096864828075415,-18.0670864795852
-10,-70,50,-90,0.99,-0.118446884526867,-16.9763584890327
-10,-70,50,-90,0.995,-0.146752067203353,-15.8597136031452
-10,-70,50,-90,1.0,-0.18422140904537,-14.7168418788622
-10,-70,50,-90,1.005,-0.234283317187629,-13.5480111723868
-10,-70,50,-90,1.01,-0.301781613495361,-12.3544040812785
-10,-70,50,-90,1.015,-0.393588625589195,-11.138612297942
-10,-70,50,-90,1.02,-0.519468238181147,-9.90534239230475
-10,-70,50,-90,1.025,-0.693251599589384,-8.66237941923873
-10,-70,50,-90,1.03,-0.934346436940097,-7.42180428185323
-10,-70,50,-90,1.035,-1.26947330368332,-6.20131862978224
-10,-70,50,-90,1.04,-1.7342543315624,-5.02523825078695
-10,-70,50,-90,1.045,-2.3738863654899,-3.92427706966919
-10,-70,50,-90,1.05,-3.2418796411022,-2.93290767245267
-10,-70,50,-90,1.055,-4.39643131284821,-2.08350081806411
-10,-70,50,-90,1.06,-5.8961820035221,-1.39825587248423
-10,-70,50,-90,1.065,-7.80045500331944,-0.882418981420532
-10,-70,50,-90,1.07,-10.1818791211366,-0.522815059077063
-10,-70,50,-90,1.075,-13.1631577163514,-0.292664660247968
-10,-70,50,-90,1.08,-17.0117520676574,-0.159623463322268
-10,-70,50,-90,1.085,-22.4629473322321,-0.0928957354710787
-10,-70,50,-90,1.09,-32.9558653555307,-0.067264472169574
-10,-70,50,-90,1.095,-34.5693706692346,-0.0642115847484495
-10,-70,50,-90,1.1,-26.2076074834023,-0.0712997948938711
-10,-70,50,-90,1.105,-23.0858473516006,-0.0808854966617745
-10,-70,50,-90,1.11,-21.5657648187717,-0.0887857471283357
-10,-70,50,-90,1.115,-20.8759036709375,-0.0931561608514377
-10,-70,50,-90,1.12,-20.7316038844211,-0.0936346480502384
-10,-70,50,-90,1.125,-21.0090369163321,-0.0907227012626094
-10,-70,50,-90,1.13,-21.6596220803015,-0.0853540729011583
-10,-70,50,-90,1.135,-22.6840448325472,-0.0786036644688385
-10,-70,50,-90,1.14,-24.1315811874263,-0.0714993462470876
-10,-70,50,-90,1.145,-26.1241257222141,-0.0649090887844904
-10,-70,50,-90,1.15,-28.9365396759884,-0.0594831496154604
-10,-70,50,-90,1.155,-33.2981123182034,-0.0556361035470175
-10,-70,50,-90,1.16,-42.4453824405381,-0.0535568527370816
-10,-70,50,-90,1.165,-43.6685773542879,-0.053237071030518
-10,-70,50,-90,1.17,-34.1158175298645,-0.0545103288186765
-10,-70,50,-90,1.175,-29.8887585272821,-0.0570957073424308
-10,-70,50,-90,1.18,-27.266356806832,-0.0606411689563981
-10,-70,50,-90,1.185,-25.4497160643746,-0.0647633129050652
-10,-70,50,-90,1.19,-24.1312208002989,-0.0690813714260239
-10,-70,50,-90,1.195,-23.1598736518059,-0.0732443373164955
-10,-70,50,-90,1.2,-22.4508103133498,-0.0769509288543054
-10,-70,50,-90,1.205,-21.9522710741795,-0.0799626861834344
-10,-70,50,-90,1.21,-21.6311966108404,-0.0821108747798563
-10,-70,50,-90,1.215,-21.4661783998438,-0.0832980823239057
-10,-70,50,-90,1.22,-21.4437564720578,-0.0834954775378174
-10,-70,50,-90,1.225,-21.55643554856,-0.0827366941765576
-10,-70,50,-90,1.23,-21.801705389806,-0.081109244882658
-10,-70,50,-90,1.235,-22.1817609087026,-0.0787442839919979
-10,-70,50,-90,1.24,-22.7038458888398,-0.0758054429563647
-10,-70,50,-90,1.245,-23.3813307219182,-0.0724773667688794
-10,-70,50,-90,1.25,-24.2358813926078,-0.0689544889665819
-10,-70,50,-90,1.255,-25.3015405033306,-0.0654304970715468
-10,-70,50,-90,1.26,-26.6326026955584,-0.0620888583889389
-10,-70,50,-90,1.265,-28.3199843925438,-0.0590946960254227
-10,-70,50,-90,1.27,-30.5295912702831,-0.0565882253951528
-10,-70,50,-90,1.275,-33.6105613796489,-0.0546798819564204
-10,-70,50,-90,1.28,-38.5115972913302,-0.0534471923387781
-10,-70,50,-90,1.285,-49.4776335673722,-0.0529333653805185
-10,-70,50,-90,1.29,-43.1393092470724,-0.0531475096782871
-10,-70,50,-90,1.295,-36.0732667976228,-0.0540663231102042
-10,-70,50,-90,1.3,-32.2612577367903,-0.0556370502351445
-10,-70,50,-90,1.305,-29.6999253950357,-0.0577814675888103
-10,-70,50,-90,1.31,-27.8091790300655,-0.0604006357654431
-10,-70,50,-90,1.315,-26.3430762780039,-0.063380150713183
-10,-70,50,-90,1.32,-25.174561283615,-0.0665956337065315
-10,-70,50,-90,1.325,-24.2295731326747,-0.0699182179280916
-10,-70,50,-90,1.33,-23.46131349561,-0.0732198168444309
-10,-70,50,-90,1.335,-22.8384980989115,-0.0763779927078807
-10,-70,50,-90,1.34,-22.339373631523,-0.0792802797369865
-10,-70,50,-90,1.345,-21.9484165284785,-0.0818278533364702
-10,-70,50,-90,1.35,-21.6543992054763,-0.0839384721188607
-10,-70,50,-90,1.355,-21.4492070488185,-0.0855486520655731
-10,-70,50,-90,1.36,-21.3270947721604,-0.0866150610631253
-10,-70,50,-90,1.365,-21.2842161037326,-0.0871151469184807
-10,-70,50,-90,1.37,-21.3183352940717,-0.0870470328375246
-10,-70,50,-90,1.375,-21.4286701441361,-0.0864287315516113
-10,-70,50,-90,1.38,-21.6158413487279,-0.0852967432509024
-10,-70,50,-90,1.385,-21.8819206704215,-0.083704113715512
-10,-70,50,-90,1.39,-22.230586080409,-0.0817180379574421
-10,-70,50,-90,1.395,-22.6674098732192,-0.0794171016161843
-10,-70,50,-90,1.4,-23.2003312313909,-0.0768882574550026
-10,-70,50,-90,1.405,-23.8404067184769,-0.0742236376188399
-10,-70,50,-90,1.41,-24.6030083918519,-0.071517303716153
-10,-70,50,-90,1.415,-25.5097883406298,-0.0688620360958617
-10,-70,50,-90,1.42,-26.5920427878856,-0.0663462606674634
-10,-70,50,-90,1.425,-27.8968304670105,-0.0640512060531368
-10,-70,50,-90,1.43,-29.4990404710484,-0.0620483756382619
-10,-70,50,-90,1.435,-31.5279924535986,-0.0603974082074299
-10,-70,50,-90,1.44,-34.2362497879524,-0.0591443874886828
-10,-70,50,-90,1.445,-38.2289315903803,-0.0583206454347991
-10,-70,50,-90,1.45,-45.6965432070007,-0.0579420869744598
-10,-70,50,-90,1.455,-51.7333764355956,-0.0580090459432156
-10,-70,50,-90,1.46,-40.6533728831365,-0.0585066637239046
-10,-70,50,-90,1.465,-35.885060827736,-0.0594057645934369
-10,-70,50,-90,1.47,-32.904072781159,-0.0606641856618922
-10,-70,50,-90,1.475,-30.7738688796573,-0.0622285052786923
-10,-70,50,-90,1.48,-29.1492224649496,-0.0640361024015167
-10,-70,50,-90,1.485,-27.8649619608821,-0.0660174710260481
-10,-70,50,-90,1.49,-26.8295153405253,-0.0680987085102211
-10,-70,50,-90,1.495,-25.9871043630926,-0.0702040944587128
-10,-70,50,-90,1.5,-25.3015285744466,-0.0722586775536308
-10,-70,50,-90,1.505,-24.7482699728514,-0.0741907909922697
-10,-70,50,-90,1.51,-24.3102859734553,-0.0759344226042804
-10,-70,50,-90,1.515,-23.9756169990988,-0.0774313728132996
-10,-70,50,-90,1.52,-23.7359647590644,-0.0786331419392364
-10,-70,50,-90,1.525,-23.5858295434314,-0.0795024975051274
-10,-70,50,-90,1.53,-23.5219944853608,-0.0800146818881234
-10,-70,50,-90,1.535,-23.5432453946784,-0.0801582305896993
-10,-70,50,-90,1.54,-23.6502709472984,-0.0799353814327805
-10,-70,50,-90,1.545,-23.845724555646,-0.0793620650323002
-10,-70,50,-90,1.55,-24.1344595684763,-0.0784674768949828
-10,-70,50,-90,1.555,-24.5239836526019,-0.0772932414764386
-10,-70,50,-90,1.56,-25.0252284646843,-0.0758921884524752
-10,-70,50,-90,1.565,-25.6538183366868,-0.0743267713138092
-10,-70,50,-90,1.57,-26.4321921542379,-0.0726671680823088
-10,-70,50,-90,1.575,-27.3932951557607,-0.0709891133175918
-10,-70,50,-90,1.58,-28.5874038571859,-0.069371519397324
-10,-70,50,-90,1.585,-30.095859667706,-0.0678939529990125
-10,-70,50,-90,1.59,-32.0621932948248,-0.0666340394030243
-10,-70,50,-90,1.595,-34.776217224187,-0.0656648722557664
-10,-70,50,-90,1.6,-38.9781555873092,-0.0650525093508014
-10,-70,50,-90,1.605,-47.9610787620295,-0.0648536354172287
-10,-70,50,-90,1.61,-49.2386480633604,-0.0651134705445285
-10,-70,50,-90,1.615,-39.1452319974465,-0.0658639975465876
-10,-70,50,-90,1.62,-34.5655619564497,-0.0671225732630058
-10,-70,50,-90,1.625,-31.5772045334942,-0.06889097768698
-10,-70,50,-90,1.63,-29.3696172074282,-0.0711549412595677
-10,-70,50,-90,1.635,-27.6333700304504,-0.0738841752157957
-10,-70,50,-90,1.64,-26.2169616739305,-0.0770329131819267
-10,-70,50,-90,1.645,-25.0349042415264,-0.0805409550649506
-10,-70,50,-90,1.65,-24.0342839834577,-0.0843351874272864
-10,-70,50,-90,1.655,-23.1801593378203,-0.0883315387447605
-10,-70,50,-90,1.66,-22.4483462686504,-0.0924373138473384
-10,-70,50,-90,1.665,-21.8215193783123,-0.0965538399370164
-10,-70,50,-90,1.67,-21.2869572169585,-0.10057934718741
-10,-70,50,-90,1.675,-20.8351684393742,-0.104412000194915
-10,-70,50,-90,1.68,-20.4590203197213,-0.107952992439018
-10,-70,50,-90,1.685,-20.1531693106279,-0.111109614248498
-10,-70,50,-90,1.69,-19.9136819760388,-0.113798205292159
-10,-70,50,-90,1.695,-19.7377814992183,-0.115946905005474
-10,-70,50,-90,1.7,-19.6236811517849,-0.117498118324612
-10,-70,50,-90,1.705,-19.5704815671679,-0.118410619379596
-10,-70,50,-90,1.71,-19.5781184031285,-0.118661222249802
-10,-70,50,-90,1.715,-19.6473537036787,-0.118245955476768
-10,-70,50,-90,1.72,-19.7798095876922,-0.117180685861859
-10,-70,50,-90,1.725,-19.9780479325388,-0.115501147364818
-10,-70,50,-90,1.73,-20.2457055287945,-0.113262342969209
-10,-70,50,-90,1.735,-20.5877020494158,-0.110537301531232
-10,-70,50,-90,1.74,-21.0105501084002,-0.107415188193266
-10,-70,50,-90,1.745,-21.5228162250766,-0.103998786125123
-10,-70,50,-90,1.75,-22.1358154594969,-0.100401389163651
-10,-70,50,-90,1.755,-22.8646847445498,-0.096743169087865
-10,-70,50,-90,1.76,-23.7301008228332,-0.0931471071768943
-10,-70,50,-90,1.765,-24.7611592499791,-0.0897346063507004
-10,-70,50,-90,1.77,-26.0004927541568,-0.0866209262021516
-10,-70,50,-90,1.775,-27.5140972508415,-0.0839106068681424
-10,-70,50,-90,1.78,-29.4122425214875,-0.0816930670145885
-10,-70,50,-90,1.785,-31.9009504851337,-0.0800385742161194
-10,-70,50,-90,1.79,-35.4407188869001,-0.0789947908418148
-10,-70,50,-90,1.795,-41.4876912588157,-0.0785840937220443
-10,-70,50,-90,1.8,-63.3668001285109,-0.0788018504588704
-10,-70,50,-90,1.805,-41.7615115324488,-0.0796158090632585
-10,-70,50,-90,1.81,-35.9222196643952,-0.0809667212600026
-10,-70,50,-90,1.815,-32.6132993606078,-0.0827702746320337
-10,-70,50,-90,1.82,-30.3712507931994,-0.0849203566976352
-10,-70,50,-90,1.825,-28.7378080018374,-0.0872936172540353
-10,-70,50,-90,1.83,-27.511303313772,-0.0897552361138656
-10,-70,50,-90,1.835,-26.5870604713965,-0.0921657436182983
-10,-70,50,-90,1.84,-25.9059367071463,-0.0943886823884598
-10,-70,50,-90,1.845,-25.4337304722279,-0.0962988413305811
-10,-70,50,-90,1.85,-25.15190564713,-0.0977907369594542
-10,-70,50,-90,1.855,-25.0533268851499,-0.0987869622781606
-10,-70,50,-90,1.86,-25.1407158306744,-0.0992459694596225
-10,-70,50,-90,1.865,-25.4271009018973,-0.099168799868205
-10,-70,50,-90,1.87,-25.9384528127605,-0.0986042255463736
-10,-70,50,-90,1.875,-26.7197781933181,-0.0976517246080722
-10,-70,50,-90,1.88,-27.8482205824112,-0.0964616867017379
-10,-70,50,-90,1.885,-29.4632582267496,-0.0952322452810968
-10,-70,50,-90,1.89,-31.8479756166128,-0.0942021761035541
